bed,bath,car,landSizeM2,floorSizeM2,yearBuilt,saleYearMonth,saleMonth_sin,saleMonth_cos,suburb_price_median_current,count,suburb_price_median_3m,suburb_price_median_6m,suburb_price_median_12m,suburb_txn_count_3m,suburb_txn_count_6m,suburb_volatility_3m,suburb_volatility_6m,suburb_volatility_12m,suburb_delta_3m,suburb_delta_12m,suburb_house_price_median_current,suburb_house_txn_count_current,suburb_house_volatility_current,suburb_house_price_median_3m,suburb_house_price_median_6m,suburb_house_price_median_12m,suburb_house_txn_count_3m,suburb_house_txn_count_6m,suburb_house_volatility_3m,suburb_house_volatility_6m,suburb_house_volatility_12m,suburb_house_delta_3m,suburb_house_delta_12m,suburb_other_price_median_current,suburb_other_txn_count_current,suburb_other_volatility_current,suburb_other_price_median_3m,suburb_other_price_median_6m,suburb_other_price_median_12m,suburb_other_txn_count_3m,suburb_other_txn_count_12m,suburb_other_volatility_3m,suburb_other_volatility_6m,suburb_other_volatility_12m,suburb_other_delta_3m,suburb_other_delta_12m,propertyType,saleType,agency,landUse,developmentZone,ownerType,agencyBrand,street,propertyAgeBand,salePrice
2.0,1.0,1.0,78.0,75.0,1965.0,202309,-1.0,-1.8369701987210294e-16,1005000.0,45.0,928500.0,939250.0,940750.0,107.0,220.0,631761.5351826289,556683.2049133991,576934.3001438229,-0.0683661645422942,0.0161779575328615,1175000.0,22.0,678262.4912485078,1210000.0,1193500.0,1165000.0,53.0,97.0,705243.2411328735,624675.4165875345,602081.3858138503,-0.0447154471544715,0.066878286893105,911000.0,23.0,705608.727191868,835000.0,859875.0,832500.0,54.0,208.0,493975.2469737805,447612.4962245825,493618.4501837623,0.001098901098901,0.1947540983606557,UNIT,Unknown,Barry Plant Blackburn (Sales),Single Strata Unit/Villa Unit/Townhouse,GRZ2,Rented,Barry Plant,Doncaster East Road,21+,555000.0
1.0,1.0,1.0,1784.0,46.0,2012.0,202309,-1.0,-1.8369701987210294e-16,1005000.0,45.0,928500.0,939250.0,940750.0,107.0,220.0,631761.5351826289,556683.2049133991,576934.3001438229,-0.0683661645422942,0.0161779575328615,1175000.0,22.0,678262.4912485078,1210000.0,1193500.0,1165000.0,53.0,97.0,705243.2411328735,624675.4165875345,602081.3858138503,-0.0447154471544715,0.066878286893105,911000.0,23.0,705608.727191868,835000.0,859875.0,832500.0,54.0,208.0,493975.2469737805,447612.4962245825,493618.4501837623,0.001098901098901,0.1947540983606557,UNIT,Unknown,Noel Jones Mitcham,OYO Subdivided Flat,C1Z,Rented,Noel Jones,Mitcham Road,6–20,315000.0
4.0,1.0,3.0,881.0,126.0,1930.0,202309,-1.0,-1.8369701987210294e-16,1005000.0,45.0,928500.0,939250.0,940750.0,107.0,220.0,631761.5351826289,556683.2049133991,576934.3001438229,-0.0683661645422942,0.0161779575328615,1175000.0,22.0,678262.4912485078,1210000.0,1193500.0,1165000.0,53.0,97.0,705243.2411328735,624675.4165875345,602081.3858138503,-0.0447154471544715,0.066878286893105,911000.0,23.0,705608.727191868,835000.0,859875.0,832500.0,54.0,208.0,493975.2469737805,447612.4962245825,493618.4501837623,0.001098901098901,0.1947540983606557,HOUSE,Unknown,Other,Detached Dwelling,NRZ4,Owner Occupied,Other,Cook Road,21+,1207500.0
3.0,2.0,3.0,290.0,128.0,2005.0,202309,-1.0,-1.8369701987210294e-16,1005000.0,45.0,928500.0,939250.0,940750.0,107.0,220.0,631761.5351826289,556683.2049133991,576934.3001438229,-0.0683661645422942,0.0161779575328615,1175000.0,22.0,678262.4912485078,1210000.0,1193500.0,1165000.0,53.0,97.0,705243.2411328735,624675.4165875345,602081.3858138503,-0.0447154471544715,0.066878286893105,911000.0,23.0,705608.727191868,835000.0,859875.0,832500.0,54.0,208.0,493975.2469737805,447612.4962245825,493618.4501837623,0.001098901098901,0.1947540983606557,UNIT,Unknown,Other,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Owner Occupied,Noel Jones,Owen Street,6–20,1040000.0
3.0,2.0,2.0,349.0,134.0,1980.0,202309,-1.0,-1.8369701987210294e-16,1005000.0,45.0,928500.0,939250.0,940750.0,107.0,220.0,631761.5351826289,556683.2049133991,576934.3001438229,-0.0683661645422942,0.0161779575328615,1175000.0,22.0,678262.4912485078,1210000.0,1193500.0,1165000.0,53.0,97.0,705243.2411328735,624675.4165875345,602081.3858138503,-0.0447154471544715,0.066878286893105,911000.0,23.0,705608.727191868,835000.0,859875.0,832500.0,54.0,208.0,493975.2469737805,447612.4962245825,493618.4501837623,0.001098901098901,0.1947540983606557,UNIT,Unknown,Barry Plant Blackburn (Sales),Detached Dwelling,NRZ4,Owner Occupied,Barry Plant,Burnett Street,21+,1280000.0
3.0,1.0,1.0,446.0,90.0,1920.0,202309,-1.0,-1.8369701987210294e-16,1005000.0,45.0,928500.0,939250.0,940750.0,107.0,220.0,631761.5351826289,556683.2049133991,576934.3001438229,-0.0683661645422942,0.0161779575328615,1175000.0,22.0,678262.4912485078,1210000.0,1193500.0,1165000.0,53.0,97.0,705243.2411328735,624675.4165875345,602081.3858138503,-0.0447154471544715,0.066878286893105,911000.0,23.0,705608.727191868,835000.0,859875.0,832500.0,54.0,208.0,493975.2469737805,447612.4962245825,493618.4501837623,0.001098901098901,0.1947540983606557,HOUSE,Unknown,Other,Detached Dwelling,NRZ4,Owner Occupied,Noel Jones,Deakin Street,21+,1127500.0
3.0,2.0,2.0,337.0,175.0,2012.0,202309,-1.0,-1.8369701987210294e-16,1005000.0,45.0,928500.0,939250.0,940750.0,107.0,220.0,631761.5351826289,556683.2049133991,576934.3001438229,-0.0683661645422942,0.0161779575328615,1175000.0,22.0,678262.4912485078,1210000.0,1193500.0,1165000.0,53.0,97.0,705243.2411328735,624675.4165875345,602081.3858138503,-0.0447154471544715,0.066878286893105,911000.0,23.0,705608.727191868,835000.0,859875.0,832500.0,54.0,208.0,493975.2469737805,447612.4962245825,493618.4501837623,0.001098901098901,0.1947540983606557,HOUSE,Nils And Wills,Other,Detached Dwelling,GRZ2,Rented,Noel Jones,Garden Avenue,6–20,0.0
4.0,1.0,1.0,585.0,128.0,1980.0,202309,-1.0,-1.8369701987210294e-16,1005000.0,45.0,928500.0,939250.0,940750.0,107.0,220.0,631761.5351826289,556683.2049133991,576934.3001438229,-0.0683661645422942,0.0161779575328615,1175000.0,22.0,678262.4912485078,1210000.0,1193500.0,1165000.0,53.0,97.0,705243.2411328735,624675.4165875345,602081.3858138503,-0.0447154471544715,0.066878286893105,911000.0,23.0,705608.727191868,835000.0,859875.0,832500.0,54.0,208.0,493975.2469737805,447612.4962245825,493618.4501837623,0.001098901098901,0.1947540983606557,HOUSE,Unknown,Other,Detached Dwelling,GRZ1,Owner Occupied,Other,Hardwood Court,21+,1320000.0
3.0,2.0,2.0,608.0,136.0,1980.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,HOUSE,Nils And Wills,Unknown,Unknown,GRZ1,Owner Occupied,Other,Tirana Street,21+,0.0
4.0,1.0,2.0,373.0,133.0,1997.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,HOUSE,Unknown,Other,Detached Dwelling,NRZ1,Owner Occupied,Other,Moorakyne Place,21+,1100000.0
3.0,1.0,2.0,714.0,160.0,1960.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,HOUSE,Nils And Wills,Other,Detached Dwelling (existing),NRZ3,Owner Occupied,Noel Jones,Ronald Street,21+,0.0
2.0,2.0,2.0,155.0,128.0,1980.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,UNIT,Unknown,Unknown,Strata Unit or Flat  (Unspecified),RGZ1,Owner Occupied,Other,Whitehorse Road,21+,703000.0
2.0,1.0,1.0,155.0,65.0,1985.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,UNIT,Unknown,Other,Strata Unit or Flat  (Unspecified),RGZ1,Owner Occupied,Other,Whitehorse Road,21+,703000.0
4.0,2.0,2.0,698.0,200.0,1984.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,HOUSE,Unknown,Other,Detached Dwelling,NRZ1,Owner Occupied,Fletchers,Alpha Court,21+,1451500.0
3.0,1.0,1.0,716.0,102.0,1960.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,HOUSE,Unknown,Other,Detached Dwelling,NRZ3,Owner Occupied,Fletchers,Blossom Street,21+,980000.0
3.0,2.0,2.0,382.0,173.0,2007.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,UNIT,Unknown,Jellis Craig Whitehorse,Single Strata Unit/Villa Unit/Townhouse,NRZ1,Owner Occupied,Jellis Craig,Dalmor Avenue,6–20,1280000.0
3.0,1.0,1.0,858.0,119.0,1950.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,HOUSE,Unknown,Jellis Craig Whitehorse,Detached Dwelling,NRZ1,Rented,Jellis Craig,Endeavour Street,21+,1285000.0
3.0,2.0,2.0,227.0,144.0,2012.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,UNIT,Unknown,Fletchers Blackburn,Single Strata Unit/Villa Unit/Townhouse,GRZ2,Owner Occupied,Fletchers,Forster Street,6–20,900000.0
3.0,2.0,2.0,1158.0,728.0,1980.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,COMMERCIAL: INDUSTRIAL BUILDING,Unknown,Other,Other,IN1Z,Unknown,Other,Cochrane Street,21+,3200000.0
4.0,2.0,2.0,820.0,195.0,1975.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,HOUSE,Unknown,Unknown,Detached Dwelling,NRZ1,Owner Occupied,Other,Somers Street,21+,970000.0
3.0,2.0,2.0,850.0,818.0,1980.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,BUSINESS: WHOLESALE TRADE,Unknown,Other,General Purpose Warehouse,IN3Z,Unknown,Other,Cook Road,21+,2882000.0
3.0,2.0,4.0,1784.0,128.0,2014.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,BUSINESS: RETAIL TRADE,Unknown,Other,Retail Premises (single occupancy),C1Z,Unknown,Other,Mitcham Road,6–20,715000.0
3.0,2.0,2.0,530.0,124.0,1980.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,HOUSE,Nils And Wills,Unknown,Unknown,NRZ4,Owner Occupied,Other,Elva Court,21+,0.0
2.0,2.0,2.0,164.0,128.0,1980.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,UNIT,Unknown,Unknown,OYO Unit,Unknown,Owner Occupied,Other,Heatherdale Road,21+,920000.0
2.0,2.0,1.0,98.0,91.0,2019.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,UNIT,Unknown,Barry Plant Blackburn,OYO Unit,RGZ1,Rented,Barry Plant,Mcdowall Street,0–5,710000.0
4.0,2.0,2.0,270.0,128.0,1980.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,UNIT,Unknown,Other,OYO Unit,Unknown,Owner Occupied,Woodards,Hedge End Road,21+,1220000.0
5.0,3.0,2.0,564.0,239.0,1980.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,HOUSE,Unknown,Noel Jones Box Hill,Detached Dwelling,NRZ3,Owner Occupied,Noel Jones,Davison Street,21+,1219000.0
3.0,2.0,2.0,610.0,128.0,1980.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,HOUSE,Nils And Wills,Unknown,Unknown,NRZ3,Owner Occupied,Other,Ferris Avenue,21+,0.0
3.0,2.0,2.0,703.0,118.0,1980.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,HOUSE,Nils And Wills,Unknown,Unknown,NRZ3,Owner Occupied,Other,Kulnine Avenue,21+,0.0
3.0,2.0,2.0,272.0,138.0,1999.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,UNIT,Unknown,Fletchers Blackburn,Single Strata Unit/Villa Unit/Townhouse,NRZ1,Owner Occupied,Fletchers,Orient Avenue,21+,1100000.0
2.0,1.0,1.0,183.0,99.0,2011.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,UNIT,Unknown,FLETCHERS BLACKBURN,Single Strata Unit/Villa Unit/Townhouse,NRZ3,Rented,Fletchers,Scott Street,6–20,821500.0
3.0,2.0,2.0,261.0,147.0,2016.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,UNIT,Unknown,Noel Jones Mitcham,OYO Unit,GRZ2,Owner Occupied,Noel Jones,Walter Street,6–20,1193500.0
3.0,2.0,2.0,107.0,108.0,1980.0,202308,-0.8660254037844384,-0.5000000000000004,928500.0,30.0,928500.0,912250.0,940750.0,94.0,210.0,530761.8532130352,573420.2621057902,561594.1706949779,-0.0226315789473684,0.0853302162478082,1210000.0,14.0,750963.3227314848,1210000.0,1193500.0,1151750.0,40.0,94.0,634647.1469920935,597774.7849169773,590545.3228548603,0.0280373831775699,0.3726602382302892,835000.0,16.0,445768.7246270013,835000.0,791250.0,796250.0,54.0,199.0,369212.786179282,501976.1613191005,455597.0788164262,-0.0562305736083639,0.0516372795969772,HOUSE,Unknown,Unknown,Other,C1Z,Owner Occupied,Other,Whitehorse Road,21+,800000.0
